,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,42346,citrus,0,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,timeout,2.0,4.0,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,1,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,2.0,2.3711261000007653,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,2,stimuli/citrus/5.png,stimuli/citrus/1.png,d,2.0,1.8290968000001158,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,3,stimuli/citrus/1.png,stimuli/citrus/3.png,k,2.0,1.1730314999995244,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,4,stimuli/citrus/5.png,stimuli/citrus/ref_image.jpg,d,2.0,1.1487897999995766,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,5,stimuli/citrus/4.png,stimuli/citrus/1.png,d,2.0,1.154207000000497,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,6,stimuli/citrus/6.png,stimuli/citrus/ref_image.jpg,k,2.0,0.8584226999992097,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,7,stimuli/citrus/6.png,stimuli/citrus/1.png,d,2.0,1.5429426000000603,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,8,stimuli/citrus/6.png,stimuli/citrus/3.png,k,2.0,1.2476403000000573,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,9,stimuli/citrus/4.png,stimuli/citrus/5.png,d,2.0,1.2102147999994486,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,10,stimuli/citrus/5.png,stimuli/citrus/6.png,k,2.0,0.962211699999898,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,11,stimuli/citrus/3.png,stimuli/citrus/3.png,q,2.0,1.4034286000005523,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,12,stimuli/citrus/4.png,stimuli/citrus/6.png,d,2.0,1.3406348999997135,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,13,stimuli/citrus/3.png,stimuli/citrus/4.png,k,2.0,1.739797200000794,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,14,stimuli/citrus/3.png,stimuli/citrus/5.png,d,2.0,1.649967000000288,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,citrus,15,stimuli/citrus/ref_image.jpg,stimuli/citrus/1.png,d,2.0,0.9197214999994685,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,0,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,2.0,2.1360192000001916,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,1,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,k,2.0,1.1642197000001033,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,2,stimuli/dogs/dog6.png,stimuli/dogs/dog5.png,d,2.0,2.3852622000003976,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,3,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,k,2.0,1.3768279999994775,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,4,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,d,2.0,1.0374511999998504,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,5,stimuli/dogs/dog8.png,stimuli/dogs/dog5.png,d,2.0,2.0664749999996275,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,6,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,k,2.0,0.827484700000241,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,7,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,d,2.0,1.5035221000007368,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,8,stimuli/dogs/dog8.png,stimuli/dogs/dog3.png,d,2.0,1.141397400000642,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,9,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,d,2.0,1.6057475000006889,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,10,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,d,2.0,0.6768426999997246,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,11,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,d,2.0,1.4104598000003534,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,12,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,k,2.0,2.226636999999755,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,13,stimuli/dogs/dog4.png,stimuli/dogs/dog8.png,k,2.0,1.5410292999995363,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,14,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,k,2.0,0.9888359000005948,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,15,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,d,2.0,0.6380467999997563,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,16,stimuli/dogs/dog2.png,stimuli/dogs/dog7.png,k,2.0,1.2530507000001307,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,17,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,d,2.0,1.0276402999998027,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,18,stimuli/dogs/dog6.png,stimuli/dogs/dog4.png,d,2.0,1.4415069999995467,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,19,stimuli/dogs/dog4.png,stimuli/dogs/dog4.png,q,2.0,3.2317840999994587,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,20,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,d,2.0,3.669386399999894,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,21,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,k,2.0,1.27980049999951,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,22,stimuli/dogs/dog1.png,stimuli/dogs/dog3.png,k,2.0,1.112323500000457,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,23,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,k,2.0,3.4794373999993695,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,24,stimuli/dogs/dog1.png,stimuli/dogs/dog5.png,k,2.0,1.6543099000000439,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,25,stimuli/dogs/dog6.png,stimuli/dogs/dog2.png,d,2.0,0.9882200000001831,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,26,stimuli/dogs/dog3.png,stimuli/dogs/dog6.png,k,2.0,0.9192999000006239,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,27,stimuli/dogs/dog8.png,stimuli/dogs/dog1.png,d,2.0,0.7440989000006084,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog1,28,stimuli/dogs/dog4.png,stimuli/dogs/dog2.png,d,2.0,0.8766491999995196,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,0,stimuli/dogs/dog8.png,stimuli/dogs/dog1.png,k,2.0,1.2602193000002444,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,1,stimuli/dogs/dog2.png,stimuli/dogs/dog7.png,d,2.0,1.0148077000003468,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,2,stimuli/dogs/dog8.png,stimuli/dogs/dog3.png,k,2.0,1.314770199999657,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,3,stimuli/dogs/dog3.png,stimuli/dogs/dog5.png,d,2.0,1.3860570999995616,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,4,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,d,2.0,1.1356980000000476,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,5,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,d,2.0,1.6929707999997845,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,6,stimuli/dogs/dog6.png,stimuli/dogs/dog7.png,timeout,2.0,4.0,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,7,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,k,2.0,1.7310498000006191,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,8,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,d,2.0,0.8576930999997785,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,9,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,k,2.0,0.5561477999999624,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,10,stimuli/dogs/dog7.png,stimuli/dogs/dog8.png,d,2.0,1.1895228000003044,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,11,stimuli/dogs/dog1.png,stimuli/dogs/dog7.png,d,2.0,0.8237310000004072,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,12,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,k,2.0,0.9192421000007016,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,13,stimuli/dogs/dog4.png,stimuli/dogs/dog8.png,d,2.0,0.6736871000002793,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,14,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,k,2.0,0.5903146000000561,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,15,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,d,2.0,0.7012855000002673,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,16,stimuli/dogs/dog6.png,stimuli/dogs/dog2.png,k,2.0,0.5887209000002258,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,17,stimuli/dogs/dog8.png,stimuli/dogs/dog5.png,k,2.0,0.7974372999997286,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,18,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,k,2.0,0.6525775000000067,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,19,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,d,2.0,0.7783295000008366,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,20,stimuli/dogs/dog5.png,stimuli/dogs/dog4.png,k,2.0,0.4841404999997394,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,21,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,k,2.0,0.6478055999996286,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,22,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,k,2.0,0.7237463999999818,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,23,stimuli/dogs/dog4.png,stimuli/dogs/dog2.png,k,2.0,0.9715208999996321,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,24,stimuli/dogs/dog4.png,stimuli/dogs/dog4.png,q,2.0,1.8417091999999684,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,25,stimuli/dogs/dog2.png,stimuli/dogs/dog3.png,d,2.0,1.5263412000003882,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,26,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,k,2.0,0.6171511000002283,18,male,5,6,5,3,6,2,3,6,2,6
0,42346,dog2,27,stimuli/dogs/dog6.png,stimuli/dogs/dog4.png,k,2.0,0.6885539000004428,18,male,5,6,5,3,6,2,3,6,2,6
