,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,45430,citrus,0,stimuli/citrus/6.png,stimuli/citrus/5.png,timeout,2.0,4.0,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,1,stimuli/citrus/4.png,stimuli/citrus/5.png,d,2.0,1.4991503999999622,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,2,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,k,2.0,2.2019940999998653,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,3,stimuli/citrus/3.png,stimuli/citrus/1.png,k,2.0,1.8353574000002482,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,4,stimuli/citrus/1.png,stimuli/citrus/4.png,k,2.0,1.5757290999999896,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,5,stimuli/citrus/ref_image.jpg,stimuli/citrus/1.png,d,2.0,2.1325160999995205,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,6,stimuli/citrus/ref_image.jpg,stimuli/citrus/5.png,d,2.0,1.4089031999992585,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,7,stimuli/citrus/ref_image.jpg,stimuli/citrus/6.png,d,2.0,1.3207057999998142,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,8,stimuli/citrus/3.png,stimuli/citrus/3.png,q,2.0,2.141762899999776,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,9,stimuli/citrus/3.png,stimuli/citrus/6.png,d,2.0,3.110227699999996,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,10,stimuli/citrus/6.png,stimuli/citrus/4.png,k,2.0,1.2494772999998531,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,11,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,2.0,1.3706082999997307,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,12,stimuli/citrus/5.png,stimuli/citrus/3.png,k,2.0,1.2641212999997151,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,13,stimuli/citrus/6.png,stimuli/citrus/1.png,d,2.0,2.100005699999201,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,14,stimuli/citrus/3.png,stimuli/citrus/4.png,k,2.0,1.0055926000004547,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,citrus,15,stimuli/citrus/5.png,stimuli/citrus/1.png,k,2.0,1.3992073999997956,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,0,stimuli/dogs/dog1.png,stimuli/dogs/dog5.png,k,2.0,1.4694267000004402,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,1,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,d,2.0,1.638338400000066,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,2,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,k,2.0,1.8322809000001143,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,3,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,k,2.0,1.3993946000000506,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,4,stimuli/dogs/dog3.png,stimuli/dogs/dog5.png,k,2.0,2.039273399999729,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,5,stimuli/dogs/dog2.png,stimuli/dogs/dog2.png,timeout,2.0,4.0,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,6,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,k,2.0,3.8822306000001845,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,7,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,k,2.0,1.7186942999996973,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,8,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,2.0,1.7630337999999028,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,9,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,d,2.0,1.5377132000003257,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,10,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,d,2.0,2.6290459000001647,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,11,stimuli/dogs/dog8.png,stimuli/dogs/dog4.png,k,2.0,1.8761807999999291,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,12,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,d,2.0,2.0642767999997886,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,13,stimuli/dogs/dog4.png,stimuli/dogs/dog1.png,d,2.0,1.303796300000613,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,14,stimuli/dogs/dog1.png,stimuli/dogs/dog6.png,k,2.0,1.5703727000000072,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,15,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,k,2.0,1.5871777000002112,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,16,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,d,2.0,1.7779069999996864,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,17,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,k,2.0,1.209430599999905,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,18,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,k,2.0,2.1880850999996255,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,19,stimuli/dogs/dog2.png,stimuli/dogs/dog3.png,timeout,2.0,4.0,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,20,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,k,2.0,1.570897700000387,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,21,stimuli/dogs/dog2.png,stimuli/dogs/dog7.png,k,2.0,0.787433699999383,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,22,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,timeout,2.0,4.0,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,23,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,k,2.0,2.199170199999571,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,24,stimuli/dogs/dog1.png,stimuli/dogs/dog7.png,k,2.0,0.7730141000001822,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,25,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,k,2.0,1.5200842000003831,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,26,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,k,2.0,1.189831900000172,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,27,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,d,2.0,1.205897200000436,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog1,28,stimuli/dogs/dog6.png,stimuli/dogs/dog4.png,k,2.0,1.3126404000004186,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog2,0,stimuli/dogs/dog2.png,stimuli/dogs/dog3.png,d,2.0,1.665428699999211,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog2,1,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,d,2.0,1.618026699999973,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog2,2,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,d,2.0,1.905576299999666,20,male,6,7,1,2,5,1,5,6,2,4
0,45430,dog2,3,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,d,2.0,1.5177120999996987,20,male,6,7,1,2,5,1,5,6,2,4
