,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,34858,citrus,0,stimuli/citrus/6.png,stimuli/citrus/ref_image.jpg,timeout,0.0,4.0,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,1,stimuli/citrus/3.png,stimuli/citrus/1.png,k,0.0,0.1316060999997717,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,2,stimuli/citrus/3.png,stimuli/citrus/4.png,k,0.0,1.9527285000003758,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,3,stimuli/citrus/4.png,stimuli/citrus/5.png,d,0.0,2.0861893000001146,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,4,stimuli/citrus/5.png,stimuli/citrus/1.png,k,0.0,2.6094653999998627,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,5,stimuli/citrus/5.png,stimuli/citrus/6.png,k,0.0,3.577379700000165,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,6,stimuli/citrus/5.png,stimuli/citrus/ref_image.jpg,k,0.0,2.2082967999995162,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,7,stimuli/citrus/1.png,stimuli/citrus/4.png,timeout,0.0,4.0,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,8,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,0.0,0.45575340000050346,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,9,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,d,0.0,1.6544448000004195,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,10,stimuli/citrus/1.png,stimuli/citrus/ref_image.jpg,k,0.0,2.4618209000000206,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,11,stimuli/citrus/6.png,stimuli/citrus/1.png,k,0.0,2.2918343999999706,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,12,stimuli/citrus/3.png,stimuli/citrus/5.png,d,0.0,2.0353464999998323,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,13,stimuli/citrus/4.png,stimuli/citrus/4.png,q,0.0,3.0538491000006616,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,14,stimuli/citrus/6.png,stimuli/citrus/4.png,k,0.0,2.740383300000758,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,citrus,15,stimuli/citrus/3.png,stimuli/citrus/6.png,d,0.0,1.8722997000004398,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,0,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,d,0.0,2.6000519999997778,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,1,stimuli/dogs/dog1.png,stimuli/dogs/dog3.png,k,0.0,1.7701930000002903,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,2,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,d,0.0,1.6337075999999797,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,3,stimuli/dogs/dog6.png,stimuli/dogs/dog5.png,timeout,0.0,4.0,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,4,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,d,0.0,2.9006650000001173,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,5,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,k,0.0,1.7416210999999748,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,6,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,timeout,0.0,4.0,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,7,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,k,0.0,1.6847446000001582,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,8,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,0.0,1.8781460999998671,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,9,stimuli/dogs/dog7.png,stimuli/dogs/dog5.png,k,0.0,3.3617282000004707,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,10,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,d,0.0,2.1496797999998307,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,11,stimuli/dogs/dog8.png,stimuli/dogs/dog8.png,q,0.0,1.3974828000000343,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,12,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,d,0.0,1.0679673000004186,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,13,stimuli/dogs/dog4.png,stimuli/dogs/dog7.png,k,0.0,0.7504169000003458,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,14,stimuli/dogs/dog6.png,stimuli/dogs/dog7.png,d,0.0,0.3334298999998282,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,15,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,k,0.0,0.9043575999994573,21,male,5,5,2,2,5,2,3,3,3,5
0,34858,dog1,16,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,k,0.0,0.7590831000006801,21,male,5,5,2,2,5,2,3,3,3,5
