,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,45733,citrus,0,stimuli/citrus/3.png,stimuli/citrus/6.png,d,0.0,1.4705051999999341,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,1,stimuli/citrus/3.png,stimuli/citrus/4.png,k,0.0,0.968945700000404,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,2,stimuli/citrus/5.png,stimuli/citrus/6.png,k,0.0,1.0810957000003327,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,3,stimuli/citrus/6.png,stimuli/citrus/1.png,d,0.0,1.70736720000059,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,4,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,0.0,1.74781190000067,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,5,stimuli/citrus/3.png,stimuli/citrus/5.png,d,0.0,1.5314995999997336,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,6,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,d,0.0,1.796121299999868,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,7,stimuli/citrus/1.png,stimuli/citrus/3.png,k,0.0,1.368588300000738,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,8,stimuli/citrus/5.png,stimuli/citrus/ref_image.jpg,k,0.0,1.1446883000007801,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,9,stimuli/citrus/1.png,stimuli/citrus/ref_image.jpg,k,0.0,1.1524970000000394,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,10,stimuli/citrus/5.png,stimuli/citrus/4.png,k,0.0,1.923655399999916,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,11,stimuli/citrus/4.png,stimuli/citrus/1.png,d,0.0,2.1816398999999365,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,12,stimuli/citrus/1.png,stimuli/citrus/1.png,q,0.0,2.6238898000001427,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,13,stimuli/citrus/4.png,stimuli/citrus/6.png,d,0.0,1.7750343999996403,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,14,stimuli/citrus/1.png,stimuli/citrus/5.png,d,0.0,1.7479886000000988,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,citrus,15,stimuli/citrus/ref_image.jpg,stimuli/citrus/6.png,d,0.0,2.0935018000000127,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,0,stimuli/dogs/dog6.png,stimuli/dogs/dog6.png,q,0.0,2.5751427000004696,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,1,stimuli/dogs/dog5.png,stimuli/dogs/dog2.png,d,0.0,3.406417799999872,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,2,stimuli/dogs/dog4.png,stimuli/dogs/dog8.png,timeout,0.0,4.0,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,3,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,timeout,0.0,4.0,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,4,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,0.0,1.0608142999999473,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,5,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,k,0.0,1.1481033000000025,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,6,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,d,0.0,0.7717604999998002,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,7,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,k,0.0,0.8500678999998854,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,8,stimuli/dogs/dog4.png,stimuli/dogs/dog1.png,d,0.0,0.9181668999999602,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,9,stimuli/dogs/dog4.png,stimuli/dogs/dog3.png,d,0.0,2.354701700000078,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,10,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,d,0.0,0.8101311000000351,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,11,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,d,0.0,1.2488894999996774,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,12,stimuli/dogs/dog3.png,stimuli/dogs/dog6.png,k,0.0,1.2044981999997617,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,13,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,k,0.0,1.4103274999997666,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,14,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,d,0.0,1.338551999999254,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,15,stimuli/dogs/dog1.png,stimuli/dogs/dog7.png,k,0.0,0.6614845000003697,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,16,stimuli/dogs/dog5.png,stimuli/dogs/dog4.png,d,0.0,0.6911218000004737,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,17,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,k,0.0,0.6251879999999801,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,18,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,k,0.0,0.8787234999999782,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,19,stimuli/dogs/dog1.png,stimuli/dogs/dog6.png,k,0.0,0.6648558999995657,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,20,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,0.0,0.9223048000003473,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,21,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,d,0.0,0.7125807000002169,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,22,stimuli/dogs/dog6.png,stimuli/dogs/dog5.png,d,0.0,1.040150800000447,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,23,stimuli/dogs/dog8.png,stimuli/dogs/dog3.png,d,0.0,1.4223111999999674,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,24,stimuli/dogs/dog7.png,stimuli/dogs/dog2.png,d,0.0,0.8818123000000924,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,25,stimuli/dogs/dog8.png,stimuli/dogs/dog2.png,d,0.0,0.6303835999997318,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,26,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,k,0.0,1.000915900000109,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,27,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,d,0.0,0.7480567000002338,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog1,28,stimuli/dogs/dog6.png,stimuli/dogs/dog4.png,d,0.0,1.2356543999994756,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,0,stimuli/dogs/dog1.png,stimuli/dogs/dog5.png,d,0.0,1.1799478000002637,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,1,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,d,0.0,1.3040981999993164,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,2,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,d,0.0,0.9123178999998345,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,3,stimuli/dogs/dog8.png,stimuli/dogs/dog3.png,d,0.0,0.9736403999995673,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,4,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,k,0.0,1.434158699999898,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,5,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,d,0.0,1.0686309999991863,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,6,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,d,0.0,1.2249989000001733,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,7,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,k,0.0,0.7873077999993257,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,8,stimuli/dogs/dog4.png,stimuli/dogs/dog8.png,d,0.0,0.8113160000002608,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,9,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,d,0.0,0.7793715999996493,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,10,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,k,0.0,0.8884263999998439,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,11,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,d,0.0,1.218935099999726,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,12,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,k,0.0,0.9660119000000122,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,13,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,d,0.0,0.8475752000003922,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,14,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,d,0.0,0.8106889000000592,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,15,stimuli/dogs/dog4.png,stimuli/dogs/dog6.png,d,0.0,0.7800691000002189,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,16,stimuli/dogs/dog4.png,stimuli/dogs/dog2.png,k,0.0,0.6300450999997338,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,17,stimuli/dogs/dog2.png,stimuli/dogs/dog7.png,d,0.0,0.5126476999994338,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,18,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,k,0.0,0.529890400000113,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,19,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,k,0.0,1.047438499999771,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,20,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,k,0.0,1.3770721000000776,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,21,stimuli/dogs/dog4.png,stimuli/dogs/dog4.png,q,0.0,2.5200119000000996,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,22,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,k,0.0,1.3718840999999884,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,23,stimuli/dogs/dog5.png,stimuli/dogs/dog2.png,k,0.0,0.9490272000002733,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,24,stimuli/dogs/dog5.png,stimuli/dogs/dog4.png,k,0.0,0.7318345000003319,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,25,stimuli/dogs/dog8.png,stimuli/dogs/dog5.png,d,0.0,0.7639211000005162,22,male,3,2,6,7,2,6,2,2,1,2
0,45733,dog2,26,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,d,0.0,1.0096593000007488,22,male,3,2,6,7,2,6,2,2,1,2
