,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,43828,citrus,0,stimuli/citrus/5.png,stimuli/citrus/4.png,k,1.0,1.5664151999999376,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,1,stimuli/citrus/6.png,stimuli/citrus/3.png,k,1.0,0.016448200000013458,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,2,stimuli/citrus/4.png,stimuli/citrus/6.png,d,1.0,0.7765789000000041,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,3,stimuli/citrus/5.png,stimuli/citrus/6.png,d,1.0,0.029745699999693898,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,4,stimuli/citrus/1.png,stimuli/citrus/3.png,k,1.0,0.8538111000002573,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,5,stimuli/citrus/4.png,stimuli/citrus/3.png,d,1.0,0.7634549999997944,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,6,stimuli/citrus/5.png,stimuli/citrus/3.png,k,1.0,0.7355588000000353,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,7,stimuli/citrus/1.png,stimuli/citrus/ref_image.jpg,k,1.0,0.6203477999997631,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,8,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,1.0,1.013984100000016,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,9,stimuli/citrus/ref_image.jpg,stimuli/citrus/6.png,d,1.0,1.013097099999868,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,10,stimuli/citrus/6.png,stimuli/citrus/6.png,q,1.0,2.3939116000001377,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,11,stimuli/citrus/5.png,stimuli/citrus/ref_image.jpg,k,1.0,1.5407615000003716,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,12,stimuli/citrus/5.png,stimuli/citrus/1.png,d,1.0,1.4943979999998191,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,13,stimuli/citrus/6.png,stimuli/citrus/1.png,d,1.0,0.6508088999999018,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,14,stimuli/citrus/1.png,stimuli/citrus/4.png,k,1.0,0.7346118000000388,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,citrus,15,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,d,1.0,0.6863305000001674,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,0,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,d,1.0,1.6653004999998302,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,1,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,d,1.0,0.9158537999996952,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,2,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,d,1.0,1.3615482999998676,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,3,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,d,1.0,1.4236281999997118,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,4,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,k,1.0,1.1516523999998753,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,5,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,d,1.0,0.9904708999997638,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,6,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,d,1.0,2.1830767000001288,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,7,stimuli/dogs/dog4.png,stimuli/dogs/dog1.png,d,1.0,0.816287900000134,20,male,6,3,2,3,3,2,5,5,3,5
0,43828,dog1,8,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,1.0,0.965523100000155,20,male,6,3,2,3,3,2,5,5,3,5
