,id,condition,block,trial,stimA,stimB,choice,rt
0,44149,2,dog2,3,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,k,2.78807020000022
0,44149,2,dog2,4,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,d,1.8587963999998465
0,44149,2,dog2,5,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,k,1.5233155999994779
0,44149,2,dog2,6,stimuli/dogs/dog4.png,stimuli/dogs/dog4.png,q,1.073401499999818
0,44149,2,dog2,7,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,k,2.624727000000348
0,44149,2,dog2,8,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,d,1.713235000000168
0,44149,2,dog2,9,stimuli/dogs/dog8.png,stimuli/dogs/dog4.png,k,2.3154162999999244
0,44149,2,dog2,10,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,d,1.2846816000001127
0,44149,2,dog2,11,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,d,1.1136891999994987
0,44149,2,dog2,12,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,d,2.2719821000000593
0,44149,2,dog2,13,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,k,2.91862300000048
0,44149,2,dog2,14,stimuli/dogs/dog7.png,stimuli/dogs/dog2.png,k,1.134521300000415
0,44149,2,dog2,15,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,d,2.050470999999561
0,44149,2,dog2,16,stimuli/dogs/dog1.png,stimuli/dogs/dog3.png,d,1.6633753999994951
0,44149,2,dog2,17,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,k,1.2753990999999587
0,44149,2,dog2,18,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,2.6716522999995505
0,44149,2,dog2,19,stimuli/dogs/dog3.png,stimuli/dogs/dog7.png,d,1.5844993000000613
0,44149,2,dog2,20,stimuli/dogs/dog1.png,stimuli/dogs/dog5.png,d,1.2308106000000407
0,44149,2,dog2,21,stimuli/dogs/dog4.png,stimuli/dogs/dog6.png,d,1.0584939000000304
0,44149,2,dog2,22,stimuli/dogs/dog8.png,stimuli/dogs/dog1.png,k,1.1636555999994016
0,44149,2,dog2,23,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,k,0.7891799999997602
0,44149,2,dog2,24,stimuli/dogs/dog4.png,stimuli/dogs/dog3.png,d,2.8900715999998283
0,44149,2,dog2,25,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,k,1.894641899999442
0,44149,2,dog2,26,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,d,1.3093558999999004
0,44149,2,dog2,27,stimuli/dogs/dog2.png,stimuli/dogs/dog3.png,d,1.129592600000251
0,44149,2,dog2,28,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,d,1.391464299999825
0,44149,2,dog3,0,stimuli/dogs/dog3.png,stimuli/dogs/dog3.png,q,3.0268394000004264
0,44149,2,dog3,1,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,k,2.7188295999994807
0,44149,2,dog3,2,stimuli/dogs/dog3.png,stimuli/dogs/dog6.png,k,1.2151290000001609
0,44149,2,dog3,3,stimuli/dogs/dog4.png,stimuli/dogs/dog7.png,k,2.2987812999999733
0,44149,2,dog3,4,stimuli/dogs/dog1.png,stimuli/dogs/dog3.png,k,1.3187580000003436
0,44149,2,dog3,5,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,k,2.8110110999996323
