,id,condition,block,trial,stimA,stimB,choice,rt
0,num_4num_4num_0num_0num_2,1,dog2,0,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,timeout,4
0,num_4num_4num_0num_0num_2,1,dog2,1,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,0.26007739999977275
0,num_4num_4num_0num_0num_2,1,dog2,2,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,d,2.0529732999998487
0,num_4num_4num_0num_0num_2,1,dog2,3,stimuli/dogs/dog5.png,stimuli/dogs/dog4.png,k,2.149145899999894
0,num_4num_4num_0num_0num_2,1,dog2,4,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,d,1.86594869999999
0,num_4num_4num_0num_0num_2,1,dog2,5,stimuli/dogs/dog3.png,stimuli/dogs/dog5.png,d,2.3105556000000433
0,num_4num_4num_0num_0num_2,1,dog2,6,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,k,2.863031200000023
0,num_4num_4num_0num_0num_2,1,dog2,7,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,d,3.661468899999818
0,num_4num_4num_0num_0num_2,1,dog2,8,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,d,1.5898302999999032
0,num_4num_4num_0num_0num_2,1,dog2,9,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,k,2.646329599999717
0,num_4num_4num_0num_0num_2,1,dog2,10,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,k,1.3067445000001499
0,num_4num_4num_0num_0num_2,1,dog2,11,stimuli/dogs/dog8.png,stimuli/dogs/dog2.png,k,0.9118106999999327
0,num_4num_4num_0num_0num_2,1,dog2,12,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,d,1.3304212000002735
0,num_4num_4num_0num_0num_2,1,dog2,13,stimuli/dogs/dog8.png,stimuli/dogs/dog4.png,k,1.3724923999998282
0,num_4num_4num_0num_0num_2,1,dog2,14,stimuli/dogs/dog2.png,stimuli/dogs/dog7.png,d,1.072936000000027
0,num_4num_4num_0num_0num_2,1,dog2,15,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,k,2.5632276999999704
0,num_4num_4num_0num_0num_2,1,dog2,16,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,d,0.7748191000000588
0,num_4num_4num_0num_0num_2,1,dog2,17,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,d,1.249387200000001
0,num_4num_4num_0num_0num_2,1,dog2,18,stimuli/dogs/dog3.png,stimuli/dogs/dog7.png,d,1.5041513999999552
0,num_4num_4num_0num_0num_2,1,dog2,19,stimuli/dogs/dog4.png,stimuli/dogs/dog6.png,d,0.6931398000001536
0,num_4num_4num_0num_0num_2,1,dog2,20,stimuli/dogs/dog4.png,stimuli/dogs/dog1.png,d,0.9722141000002011
0,num_4num_4num_0num_0num_2,1,dog2,21,stimuli/dogs/dog1.png,stimuli/dogs/dog7.png,d,1.820709099999931
0,num_4num_4num_0num_0num_2,1,dog2,22,stimuli/dogs/dog1.png,stimuli/dogs/dog6.png,d,2.0617785999997977
0,num_4num_4num_0num_0num_2,1,dog2,23,stimuli/dogs/dog2.png,stimuli/dogs/dog3.png,d,0.711394499999642
0,num_4num_4num_0num_0num_2,1,dog2,24,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,k,1.5738113000002159
0,num_4num_4num_0num_0num_2,1,dog2,25,stimuli/dogs/dog8.png,stimuli/dogs/dog1.png,k,0.7378426000000218
0,num_4num_4num_0num_0num_2,1,dog2,26,stimuli/dogs/dog5.png,stimuli/dogs/dog2.png,k,1.3175584999999046
0,num_4num_4num_0num_0num_2,1,dog2,27,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,k,1.478211800000281
0,num_4num_4num_0num_0num_2,1,dog2,28,stimuli/dogs/dog5.png,stimuli/dogs/dog5.png,q,1.6781922999998642
0,num_4num_4num_0num_0num_2,1,dog3,0,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,d,2.9342587999999523
0,num_4num_4num_0num_0num_2,1,dog3,1,stimuli/dogs/dog2.png,stimuli/dogs/dog8.png,k,1.3067227000001367
0,num_4num_4num_0num_0num_2,1,dog3,2,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,k,1.2082577000001038
0,num_4num_4num_0num_0num_2,1,dog3,3,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,k,1.2541198999997505
0,num_4num_4num_0num_0num_2,1,dog3,4,stimuli/dogs/dog4.png,stimuli/dogs/dog1.png,d,1.1108441000001221
0,num_4num_4num_0num_0num_2,1,dog3,5,stimuli/dogs/dog6.png,stimuli/dogs/dog3.png,d,0.9744877999996788
0,num_4num_4num_0num_0num_2,1,dog3,6,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,2.649088699999993
0,num_4num_4num_0num_0num_2,1,dog3,7,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,k,1.9877369000000726
0,num_4num_4num_0num_0num_2,1,dog3,8,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,d,1.0940137000002323
0,num_4num_4num_0num_0num_2,1,dog3,9,stimuli/dogs/dog1.png,stimuli/dogs/dog6.png,k,0.7453605999999127
0,num_4num_4num_0num_0num_2,1,dog3,10,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,d,1.5359635999998318
0,num_4num_4num_0num_0num_2,1,dog3,11,stimuli/dogs/dog3.png,stimuli/dogs/dog5.png,k,2.302820299999894
0,num_4num_4num_0num_0num_2,1,dog3,12,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,k,0.8844361999999819
0,num_4num_4num_0num_0num_2,1,dog3,13,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,k,1.3440863000000718
0,num_4num_4num_0num_0num_2,1,dog3,14,stimuli/dogs/dog7.png,stimuli/dogs/dog5.png,d,1.7428510999998252
0,num_4num_4num_0num_0num_2,1,dog3,15,stimuli/dogs/dog3.png,stimuli/dogs/dog7.png,k,1.1615346000003228
0,num_4num_4num_0num_0num_2,1,dog3,16,stimuli/dogs/dog8.png,stimuli/dogs/dog8.png,q,3.583849099999952
