,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,44458,citrus,0,stimuli/citrus/1.png,stimuli/citrus/5.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,1,stimuli/citrus/1.png,stimuli/citrus/4.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,2,stimuli/citrus/3.png,stimuli/citrus/4.png,k,1.0,1.8538925000002564,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,3,stimuli/citrus/1.png,stimuli/citrus/6.png,d,1.0,3.4544089999999414,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,4,stimuli/citrus/ref_image.jpg,stimuli/citrus/ref_image.jpg,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,5,stimuli/citrus/6.png,stimuli/citrus/3.png,d,1.0,1.4247901999997339,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,6,stimuli/citrus/6.png,stimuli/citrus/5.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,7,stimuli/citrus/4.png,stimuli/citrus/5.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,8,stimuli/citrus/3.png,stimuli/citrus/1.png,k,1.0,1.6921031000001676,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,9,stimuli/citrus/5.png,stimuli/citrus/3.png,k,1.0,1.1789936999994097,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,10,stimuli/citrus/3.png,stimuli/citrus/ref_image.jpg,k,1.0,1.8173533999997744,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,11,stimuli/citrus/ref_image.jpg,stimuli/citrus/1.png,d,1.0,1.7653433000004952,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,12,stimuli/citrus/6.png,stimuli/citrus/4.png,k,1.0,2.837357299999894,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,13,stimuli/citrus/ref_image.jpg,stimuli/citrus/5.png,d,1.0,0.9514435000000958,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,14,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,d,1.0,2.295316799999455,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,citrus,15,stimuli/citrus/ref_image.jpg,stimuli/citrus/6.png,d,1.0,1.5617005999993125,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,0,stimuli/dogs/dog5.png,stimuli/dogs/dog4.png,d,1.0,2.2312615999999252,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,1,stimuli/dogs/dog3.png,stimuli/dogs/dog6.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,2,stimuli/dogs/dog4.png,stimuli/dogs/dog3.png,k,1.0,0.372079599999779,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,3,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,4,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,d,1.0,2.742965500000537,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,5,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,d,1.0,1.4034871000003477,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,6,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,d,1.0,2.05367170000045,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,7,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,1.0,2.0341558000000077,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,8,stimuli/dogs/dog4.png,stimuli/dogs/dog8.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,9,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,k,1.0,2.905385400000341,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,10,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,d,1.0,1.5879392000006192,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,11,stimuli/dogs/dog4.png,stimuli/dogs/dog6.png,d,1.0,2.9452503000002253,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,12,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,d,1.0,2.4547110999992583,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,13,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,d,1.0,1.5841241999996782,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,14,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,d,1.0,2.8044671999996353,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,15,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,16,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,d,1.0,1.7167786999998498,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,17,stimuli/dogs/dog5.png,stimuli/dogs/dog3.png,d,1.0,1.57201939999959,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,18,stimuli/dogs/dog6.png,stimuli/dogs/dog8.png,d,1.0,1.5659576999996716,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,19,stimuli/dogs/dog7.png,stimuli/dogs/dog6.png,k,1.0,1.7884163999997327,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,20,stimuli/dogs/dog8.png,stimuli/dogs/dog2.png,d,1.0,0.7752589000001535,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,21,stimuli/dogs/dog7.png,stimuli/dogs/dog2.png,d,1.0,0.9858464000008098,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,22,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,1.0,1.35742399999981,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,23,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,k,1.0,1.0429121999995914,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,24,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,k,1.0,1.2835305999997217,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,25,stimuli/dogs/dog4.png,stimuli/dogs/dog2.png,d,1.0,1.4114149999995789,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,26,stimuli/dogs/dog6.png,stimuli/dogs/dog2.png,d,1.0,0.6987439999993512,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,27,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,k,1.0,0.8330134000007092,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog1,28,stimuli/dogs/dog6.png,stimuli/dogs/dog6.png,timeout,1.0,4.0,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,0,stimuli/dogs/dog1.png,stimuli/dogs/dog2.png,k,1.0,2.555805099999816,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,1,stimuli/dogs/dog4.png,stimuli/dogs/dog2.png,d,1.0,2.843028299999787,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,2,stimuli/dogs/dog5.png,stimuli/dogs/dog8.png,d,1.0,1.990921800000251,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,3,stimuli/dogs/dog1.png,stimuli/dogs/dog3.png,k,1.0,0.9289497999998275,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,4,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,k,1.0,1.9999791000000187,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,5,stimuli/dogs/dog8.png,stimuli/dogs/dog4.png,d,1.0,3.0427647999995315,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,6,stimuli/dogs/dog7.png,stimuli/dogs/dog5.png,d,1.0,2.2610773999995217,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,7,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,1.0,1.0975140999998985,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,8,stimuli/dogs/dog5.png,stimuli/dogs/dog1.png,d,1.0,1.2837998999993943,25,male,3,2,4,5,3,4,3,3,4,2
0,44458,dog2,9,stimuli/dogs/dog7.png,stimuli/dogs/dog8.png,d,1.0,1.784878700000263,25,male,3,2,4,5,3,4,3,3,4,2
