,id,block,trial,stimA,stimB,choice,condition,rt,age,gender,familiarity,familiarity_health,uniqueness_1,uniqueness_2,uniqueness_3,uniqueness_4,anxiety_1,anxiety_2,anxiety_3,anxiety_4
0,42151,citrus,0,stimuli/citrus/1.png,stimuli/citrus/ref_image.jpg,timeout,2.0,4.0,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,1,stimuli/citrus/6.png,stimuli/citrus/1.png,k,2.0,1.7871672000001126,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,2,stimuli/citrus/4.png,stimuli/citrus/3.png,d,2.0,1.4085252000004402,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,3,stimuli/citrus/4.png,stimuli/citrus/5.png,d,2.0,1.1586981000000378,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,4,stimuli/citrus/3.png,stimuli/citrus/6.png,d,2.0,2.3180103000013332,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,5,stimuli/citrus/ref_image.jpg,stimuli/citrus/4.png,k,2.0,2.633302200001708,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,6,stimuli/citrus/ref_image.jpg,stimuli/citrus/6.png,d,2.0,0.8020532999998977,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,7,stimuli/citrus/1.png,stimuli/citrus/1.png,q,2.0,1.8230276000012964,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,8,stimuli/citrus/1.png,stimuli/citrus/3.png,d,2.0,1.8759955000004993,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,9,stimuli/citrus/1.png,stimuli/citrus/5.png,d,2.0,1.2790755999994872,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,10,stimuli/citrus/1.png,stimuli/citrus/4.png,k,2.0,2.858657700000549,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,11,stimuli/citrus/6.png,stimuli/citrus/4.png,k,2.0,0.8866648000002897,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,12,stimuli/citrus/6.png,stimuli/citrus/5.png,d,2.0,2.531004499998744,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,13,stimuli/citrus/ref_image.jpg,stimuli/citrus/3.png,d,2.0,0.7753635999997641,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,14,stimuli/citrus/ref_image.jpg,stimuli/citrus/5.png,d,2.0,1.333845699999074,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,citrus,15,stimuli/citrus/5.png,stimuli/citrus/3.png,k,2.0,2.0968881999997393,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,0,stimuli/dogs/dog8.png,stimuli/dogs/dog5.png,k,2.0,2.6593959000001632,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,1,stimuli/dogs/dog4.png,stimuli/dogs/dog5.png,k,2.0,2.4682183999993867,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,2,stimuli/dogs/dog3.png,stimuli/dogs/dog8.png,timeout,2.0,4.0,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,3,stimuli/dogs/dog8.png,stimuli/dogs/dog7.png,k,2.0,0.3852031000005809,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,4,stimuli/dogs/dog1.png,stimuli/dogs/dog4.png,k,2.0,1.6234688000004098,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,5,stimuli/dogs/dog2.png,stimuli/dogs/dog6.png,k,2.0,2.0052852999997413,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,6,stimuli/dogs/dog8.png,stimuli/dogs/dog6.png,k,2.0,1.1519300999989355,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,7,stimuli/dogs/dog8.png,stimuli/dogs/dog8.png,q,2.0,3.921257699999842,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,8,stimuli/dogs/dog3.png,stimuli/dogs/dog6.png,k,2.0,3.1479440000002796,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,9,stimuli/dogs/dog7.png,stimuli/dogs/dog1.png,d,2.0,1.916494999999486,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,10,stimuli/dogs/dog8.png,stimuli/dogs/dog2.png,d,2.0,1.5068816999992123,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,11,stimuli/dogs/dog1.png,stimuli/dogs/dog5.png,k,2.0,1.3518390999997791,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,12,stimuli/dogs/dog7.png,stimuli/dogs/dog2.png,d,2.0,2.8486955000007583,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,13,stimuli/dogs/dog7.png,stimuli/dogs/dog3.png,d,2.0,1.0313618000000133,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,14,stimuli/dogs/dog3.png,stimuli/dogs/dog5.png,k,2.0,1.9600379999992583,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,15,stimuli/dogs/dog8.png,stimuli/dogs/dog1.png,d,2.0,3.0675308000008954,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,16,stimuli/dogs/dog7.png,stimuli/dogs/dog4.png,d,2.0,1.245064500000808,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,17,stimuli/dogs/dog4.png,stimuli/dogs/dog6.png,k,2.0,1.562075800000457,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,18,stimuli/dogs/dog3.png,stimuli/dogs/dog1.png,k,2.0,2.747126300000673,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,19,stimuli/dogs/dog2.png,stimuli/dogs/dog5.png,k,2.0,1.765135999999984,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,20,stimuli/dogs/dog2.png,stimuli/dogs/dog1.png,k,2.0,3.5473058999996283,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,21,stimuli/dogs/dog3.png,stimuli/dogs/dog4.png,timeout,2.0,4.0,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,22,stimuli/dogs/dog6.png,stimuli/dogs/dog7.png,k,2.0,0.32879920000050333,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,23,stimuli/dogs/dog8.png,stimuli/dogs/dog4.png,d,2.0,1.9810570000008738,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,24,stimuli/dogs/dog2.png,stimuli/dogs/dog4.png,k,2.0,1.287482199999431,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,25,stimuli/dogs/dog5.png,stimuli/dogs/dog7.png,k,2.0,1.5210163000010652,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,26,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,d,2.0,1.15701160000026,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,27,stimuli/dogs/dog6.png,stimuli/dogs/dog1.png,d,2.0,2.208519800000431,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog1,28,stimuli/dogs/dog5.png,stimuli/dogs/dog6.png,k,2.0,1.6218196999998327,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog2,0,stimuli/dogs/dog3.png,stimuli/dogs/dog2.png,k,2.0,1.0894609999995737,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog2,1,stimuli/dogs/dog4.png,stimuli/dogs/dog4.png,q,2.0,3.335422000000108,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog2,2,stimuli/dogs/dog7.png,stimuli/dogs/dog8.png,k,2.0,3.692286100000274,20,male,6,3,2,3,7,1,7,7,2,7
0,42151,dog2,3,stimuli/dogs/dog1.png,stimuli/dogs/dog8.png,k,2.0,1.2371719000002486,20,male,6,3,2,3,7,1,7,7,2,7
